eid,pid,lab,subject,recording_date,probe_name,acronym,n_clusters_labeled,n_good_clusters_labeled
8c33abef-3d3e-4d42-9f27-445e9def08f9,f475ae14-9415-453e-b800-1480ea1c868d,angelakilab,NYU-21,2020-08-13,probe00,int,284,32
8c33abef-3d3e-4d42-9f27-445e9def08f9,f475ae14-9415-453e-b800-1480ea1c868d,angelakilab,NYU-21,2020-08-13,probe00,PAL,41,1
8c33abef-3d3e-4d42-9f27-445e9def08f9,f475ae14-9415-453e-b800-1480ea1c868d,angelakilab,NYU-21,2020-08-13,probe00,BST,11,0
8c33abef-3d3e-4d42-9f27-445e9def08f9,f475ae14-9415-453e-b800-1480ea1c868d,angelakilab,NYU-21,2020-08-13,probe00,HY,4,0
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,MOs2/3,12,0
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,MOs5,125,12
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,MOs6a,65,29
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,ACAd6a,42,15
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,PL6a,138,32
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,AON,162,27
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,DP,126,19
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,OLF,16,2
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,TTd,55,7
5ec72172-3901-4771-8777-6e9490ca51fc,298e2a70-9801-45f0-b91c-d6bb9718427e,angelakilab,NYU-30,2020-10-22,probe00,ILA6a,167,40
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,MOp6a,90,18
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,MOp6b,30,4
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,scwm,23,2
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,AId6b,40,4
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,AIv6b,3,1
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,AIv6a,11,1
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,CLA,52,10
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,OT,37,0
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,PIR,162,25
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,EPd,96,15
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,AIv5,45,10
77e6dc6a-66ed-433c-b1a2-778c914f523c,7b05cccc-44f6-4491-a0ea-e38d6e95513d,angelakilab,NYU-30,2020-10-20,probe00,OLF,27,5
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,MOs5,136,0
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,AId6a,82,14
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,MOs6a,67,6
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,lot,4,0
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,AON,258,48
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,ORBl6a,56,9
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,ORBl5,114,13
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,ORBl2/3,32,4
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,ORBl1,29,4
5569f363-0934-464e-9a5b-77c8e67791a1,99993a2b-588e-4c0c-bfec-e3dfb4f61534,angelakilab,NYU-30,2020-10-21,probe00,OLF,35,7
5ec72172-3901-4771-8777-6e9490ca51fc,9dff5593-e781-41a3-a6f9-20d06085e4f8,angelakilab,NYU-30,2020-10-22,probe01,STR,22,0
5ec72172-3901-4771-8777-6e9490ca51fc,9dff5593-e781-41a3-a6f9-20d06085e4f8,angelakilab,NYU-30,2020-10-22,probe01,VL,5,1
5ec72172-3901-4771-8777-6e9490ca51fc,9dff5593-e781-41a3-a6f9-20d06085e4f8,angelakilab,NYU-30,2020-10-22,probe01,LSr,97,0
5ec72172-3901-4771-8777-6e9490ca51fc,9dff5593-e781-41a3-a6f9-20d06085e4f8,angelakilab,NYU-30,2020-10-22,probe01,LSv,100,0
5ec72172-3901-4771-8777-6e9490ca51fc,9dff5593-e781-41a3-a6f9-20d06085e4f8,angelakilab,NYU-30,2020-10-22,probe01,ACB,191,2
5ec72172-3901-4771-8777-6e9490ca51fc,9dff5593-e781-41a3-a6f9-20d06085e4f8,angelakilab,NYU-30,2020-10-22,probe01,SI,91,10
5ec72172-3901-4771-8777-6e9490ca51fc,9dff5593-e781-41a3-a6f9-20d06085e4f8,angelakilab,NYU-30,2020-10-22,probe01,OT,55,2
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,16ad5eef-3fa6-4c75-9296-29bf40c5cfaa,angelakilab,NYU-37,2021-01-27,probe00,ANcr1,606,67
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,16ad5eef-3fa6-4c75-9296-29bf40c5cfaa,angelakilab,NYU-37,2021-01-27,probe00,ANcr2,489,108
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,16ad5eef-3fa6-4c75-9296-29bf40c5cfaa,angelakilab,NYU-37,2021-01-27,probe00,PRM,316,30
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,16ad5eef-3fa6-4c75-9296-29bf40c5cfaa,angelakilab,NYU-37,2021-01-27,probe00,arb,12,0
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,511afaa5-fdc4-4166-b4c0-4629ec5e652e,angelakilab,NYU-37,2021-01-26,probe00,void,637,56
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,511afaa5-fdc4-4166-b4c0-4629ec5e652e,angelakilab,NYU-37,2021-01-26,probe00,ANcr2,771,138
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,V3,8,0
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,PVT,7,0
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,RE,69,5
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,CM,33,9
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,IAM,21,7
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,RH,19,2
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,VMH,40,0
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,TH,2,0
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,PVHd,20,0
83d85891-bd75-4557-91b4-1cbb5f8bfc9d,66f810a8-b18d-4b54-9f28-2964dfceccad,angelakilab,NYU-37,2021-01-27,probe01,HY,34,2
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,7332e6cf-9847-4aca-b2e3-d864989dd0fb,angelakilab,NYU-37,2021-01-30,probe01,CENT3,266,16
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,7332e6cf-9847-4aca-b2e3-d864989dd0fb,angelakilab,NYU-37,2021-01-30,probe01,PRP,482,32
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,7332e6cf-9847-4aca-b2e3-d864989dd0fb,angelakilab,NYU-37,2021-01-30,probe01,arb,16,0
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,7332e6cf-9847-4aca-b2e3-d864989dd0fb,angelakilab,NYU-37,2021-01-30,probe01,chpl,10,4
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,7332e6cf-9847-4aca-b2e3-d864989dd0fb,angelakilab,NYU-37,2021-01-30,probe01,PGRNd,424,27
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,7332e6cf-9847-4aca-b2e3-d864989dd0fb,angelakilab,NYU-37,2021-01-30,probe01,GRN,232,47
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,7332e6cf-9847-4aca-b2e3-d864989dd0fb,angelakilab,NYU-37,2021-01-30,probe01,cbc,1,0
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,ANcr1,443,87
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,arb,180,58
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,IP,247,59
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,DN,59,22
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,V4r,7,4
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,DCO,54,12
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,MY,123,15
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,icp,82,32
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,sptV,62,15
aec5d3cc-4bb2-4349-80a9-0395b76f04e2,789fd2ee-c755-46c5-9c6f-260092520216,angelakilab,NYU-37,2021-01-30,probe00,SPVO,89,9
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,RSPagl1,6,0
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,RSPd1,8,0
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,void,26,0
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,SCzo,16,0
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,SCsg,35,0
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,SCop,16,1
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,SCig,153,4
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,SCiw,100,7
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,DR,232,29
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,PAG,174,17
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,SCdg,39,2
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,SCdw,11,1
21d21fc3-4201-4edc-802a-c67b61952548,b7c57ce1-a75b-410a-94b6-8abee5a92c4f,angelakilab,NYU-37,2021-02-01,probe00,MB,51,0
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,SSp-ul4,38,1
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,SSp-ul5,71,17
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,SSp-m5,26,5
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,SSp-m6a,154,27
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,CP,416,54
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,STR,13,3
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,SSp-m6b,4,1
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,scwm,3,0
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,ccg,7,2
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,NYU-37,2021-01-25,probe01,FS,10,1
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,void,8,0
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,MOp1,53,4
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,MOp2/3,109,26
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,MOp5,68,11
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,MOp6a,52,12
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,MOp6b,3,1
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,cing,12,2
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,ccb,59,3
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,decc8d40-cf74-4263-ae9d-a0cc68b47e86,angelakilab,NYU-37,2021-01-26,probe01,CP,229,35
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,or,11,2
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,VISa6b,4,0
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,fp,31,0
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,CA1,56,3
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,alv,1,0
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,VISa6a,1,0
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,DG-mo,211,11
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,DG-po,63,4
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,DG-sg,10,2
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,root,14,3
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,bsc,21,8
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,LP,199,47
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,SGN,129,19
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,MB,134,2
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,MRN,184,8
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,Eth,266,20
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,PoT,49,8
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,SPFp,76,12
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,NYU-37,2021-01-25,probe00,ml,3,0
fa1f26a1-eb49-4b24-917e-19f02a18ac61,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,angelakilab,NYU-39,2021-05-12,probe01,PAG,23,2
fa1f26a1-eb49-4b24-917e-19f02a18ac61,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,angelakilab,NYU-39,2021-05-12,probe01,MRN,120,7
fa1f26a1-eb49-4b24-917e-19f02a18ac61,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,angelakilab,NYU-39,2021-05-12,probe01,PPN,166,29
fa1f26a1-eb49-4b24-917e-19f02a18ac61,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,angelakilab,NYU-39,2021-05-12,probe01,PRNr,397,43
fa1f26a1-eb49-4b24-917e-19f02a18ac61,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,angelakilab,NYU-39,2021-05-12,probe01,MB,4,0
fa1f26a1-eb49-4b24-917e-19f02a18ac61,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,angelakilab,NYU-39,2021-05-12,probe01,ll,152,27
fa1f26a1-eb49-4b24-917e-19f02a18ac61,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,angelakilab,NYU-39,2021-05-12,probe01,SOCl,192,1
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,SSp-ul5,7,0
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,SSp-ul6a,47,2
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,SSp-ul6b,3,0
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,scwm,13,2
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,ccb,15,3
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,CP,127,9
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,int,363,43
ee212778-3903-4f5b-ac4b-a72f22debf03,0777b1bf-964b-49b7-888b-8a6c9df09c3b,angelakilab,NYU-39,2021-05-13,probe00,PAL,45,3
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,SSp-n6b,10,0
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,SSp-n6a,1,0
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,scwm,10,1
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,ccb,35,2
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,CP,273,20
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,PIR,103,12
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,EPd,104,11
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,ec,17,3
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,AIp6a,18,3
91a3353a-2da1-420d-8c7c-fad2fedfdd18,08ed0b3c-9f94-4c1f-8522-3d42a642a6b0,angelakilab,NYU-39,2021-05-14,probe01,ee,22,3
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,ICd,16,0
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,ICc,23,1
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,MB,16,2
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,CUN,128,14
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,P,19,1
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,PB,203,25
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,scp,17,2
6ed57216-498d-48a6-b48b-a243a34710ea,0909252c-3ad0-413f-96f5-7eff885b50aa,angelakilab,NYU-39,2021-05-10,probe01,SUT,46,1
